Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 00:00:00-04:00,233.89765824588127,236.475505387575,230.64299296169983,234.4251708984375,19578100,0.0,0.0
2020-06-18 00:00:00-04:00,233.88768086844843,235.0322802095869,231.06099160312036,234.83322143554688,15782500,0.0,0.0
2020-06-19 00:00:00-04:00,236.6745365134077,239.7002845838928,234.44505392169353,237.6698455810547,30081300,0.0,0.0
2020-06-22 00:00:00-04:00,237.44094693436523,239.5709078947827,235.79869292184603,238.0978546142578,18917800,0.0,0.0
2020-06-23 00:00:00-04:00,240.14816484856743,244.03982685435867,238.73482782898103,241.10366821289062,24017900,0.0,0.0
2020-06-24 00:00:00-04:00,240.06855330130904,242.07908194761006,231.58851546677465,232.9222412109375,20834900,0.0,0.0
2020-06-25 00:00:00-04:00,233.5194071975921,236.18684338031437,231.64823648888802,234.57443237304688,18704300,0.0,0.0
2020-06-26 00:00:00-04:00,231.54870716841384,231.9965932235573,214.3895729095091,215.06639099121094,76343900,0.0,0.0
2020-06-29 00:00:00-04:00,208.76609491390064,219.71449560068444,206.13847935656102,219.60501098632812,58514300,0.0,0.0
2020-06-30 00:00:00-04:00,219.55523817330223,226.43282793258098,217.44518766961858,226.00485229492188,33927100,0.0,0.0
2020-07-01 00:00:00-04:00,227.42813364168225,237.87887938889304,226.4925406400733,236.43568420410156,43399700,0.0,0.0
2020-07-02 00:00:00-04:00,237.8788691918039,238.87417826792023,231.51884480290894,232.32504272460938,30633600,0.0,0.0
2020-07-06 00:00:00-04:00,232.6634431484982,239.2722947775324,231.18044235138282,239.15286254882812,26206200,0.0,0.0
2020-07-07 00:00:00-04:00,238.2869683375528,246.488306051291,237.69973958129484,239.73016357421875,27887800,0.0,0.0
2020-07-08 00:00:00-04:00,236.99306609493064,245.83141634784394,235.48019191037505,242.43740844726562,29791300,0.0,0.0
2020-07-09 00:00:00-04:00,243.8507276663751,245.37354936294736,238.1177527608801,243.3530731201172,22174900,0.0,0.0
2020-07-10 00:00:00-04:00,242.54686355573816,244.338422873809,238.19736788989698,243.92039489746094,22982700,0.0,0.0
2020-07-13 00:00:00-04:00,245.85129618392398,248.97656616137195,237.30159462993635,237.87887573242188,24674900,0.0,0.0
2020-07-14 00:00:00-04:00,235.64936909027702,239.20262974713822,230.9415614586879,238.60543823242188,23378100,0.0,0.0
2020-07-15 00:00:00-04:00,240.4169093223894,243.67157423948157,236.93332757121027,239.15286254882812,19133600,0.0,0.0
2020-07-16 00:00:00-04:00,236.88355642971814,240.62591303028745,235.2213921209329,239.7998046875,18880700,0.0,0.0
2020-07-17 00:00:00-04:00,239.86948619181402,243.01466650216435,236.74421631530953,240.8946533203125,18152400,0.0,0.0
