Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 00:00:00-04:00,51.25687346912099,51.868485409226544,51.01952892350555,51.66765594482422,8248700,0.0,0.0
2020-06-18 00:00:00-04:00,51.5389102394365,51.99875061593046,51.30899005118951,51.64007568359375,6831500,0.42,0.0
2020-06-19 00:00:00-04:00,51.94356313792088,51.96195717207553,50.83075038383913,50.86753845214844,6965100,0.0,0.0
2020-06-22 00:00:00-04:00,51.04226926394871,51.50210952758789,50.87672648837438,51.50210952758789,4480400,0.0,0.0
2020-06-23 00:00:00-04:00,52.09071199604903,52.5689463600157,51.9895465621691,52.201072692871094,7836500,0.0,0.0
2020-06-24 00:00:00-04:00,52.15508221902603,52.47697251077119,51.649258627201135,52.035526275634766,7080200,0.0,0.0
2020-06-25 00:00:00-04:00,52.01713376901104,52.50456334345792,51.456128065732905,52.458580017089844,4509600,0.0,0.0
2020-06-26 00:00:00-04:00,52.42178726382805,52.66090264453623,51.69523884396834,51.80560302734375,6229300,0.0,0.0
2020-06-29 00:00:00-04:00,51.81480692276788,51.879184286313254,51.18942381263866,51.86079025268555,5016600,0.0,0.0
2020-06-30 00:00:00-04:00,51.73202801857153,52.41259313082459,51.67684592569609,52.210262298583984,7158700,0.0,0.0
2020-07-01 00:00:00-04:00,52.39419431015255,52.85403451716936,52.20105875689569,52.25624084472656,6866500,0.0,0.0
2020-07-02 00:00:00-04:00,53.29549019624313,54.3255314612683,53.29549019624313,53.91167449951172,10021200,0.0,0.0
2020-07-06 00:00:00-04:00,55.79701963670735,57.13975596262225,55.69585771891716,56.90983581542969,12725600,0.0,0.0
2020-07-07 00:00:00-04:00,56.339636381186374,56.56036128595577,55.806223416140625,55.83381271362305,6672300,0.0,0.0
2020-07-08 00:00:00-04:00,56.68911547415577,57.700766307869635,56.560360742736606,57.56281280517578,8721900,0.0,0.0
2020-07-09 00:00:00-04:00,57.893894438843866,59.75164967078718,57.838712339886044,59.576908111572266,16903300,0.0,0.0
2020-07-10 00:00:00-04:00,59.29181558031826,59.37458347496817,58.114621904059135,58.72161102294922,10700000,0.0,0.0
2020-07-13 00:00:00-04:00,59.96317243786574,61.69217646008379,59.76084859939479,59.8436164855957,16667700,0.0,0.0
2020-07-14 00:00:00-04:00,60.69891373417507,61.64618353797578,60.082729475707396,61.58180618286133,10482700,0.0,0.0
2020-07-15 00:00:00-04:00,61.78413788302469,61.81172717608782,59.926386311849924,60.754093170166016,12432500,0.0,0.0
2020-07-16 00:00:00-04:00,60.128714877520665,61.27831562322842,59.15385569047444,61.24152755737305,15709400,0.0,0.0
2020-07-17 00:00:00-04:00,61.903697208368605,62.53827904992439,61.03920223985287,61.06679153442383,11716600,0.0,0.0
2020-07-20 00:00:00-04:00,61.34269921947537,61.600215706638195,60.514992211718756,61.51744079589844,6357300,0.0,0.0
2020-07-21 00:00:00-04:00,63.310810566154935,63.68788298864356,62.27157399065786,62.36354064941406,10619700,0.0,0.0
2020-07-22 00:00:00-04:00,62.63024053521537,63.36598774054811,62.56586318099416,63.02570343017578,7366100,0.0,0.0
2020-07-23 00:00:00-04:00,62.777396508970256,62.99811787702848,61.38867690936716,61.95888137817383,8559500,0.0,0.0
2020-07-24 00:00:00-04:00,65.66522174054101,70.714268230391,65.61923488604226,67.96442413330078,41226800,0.0,0.0
2020-07-27 00:00:00-04:00,74.82522708423821,76.70137667385568,73.96992369803918,76.56342315673828,39899200,0.0,0.0
2020-07-28 00:00:00-04:00,72.9766530208053,73.18818264267463,70.34636598621907,70.74182891845703,31500100,0.0,0.0
2020-07-29 00:00:00-04:00,70.91657653476159,76.67377945381024,70.87058969493684,76.02999877929688,28304000,0.0,0.0
2020-07-30 00:00:00-04:00,73.58364693292899,74.75163821019814,72.29609268676822,73.51007080078125,16820300,0.0,0.0
2020-07-31 00:00:00-04:00,73.23415812456592,73.36291283751947,71.2844398903517,72.55359649658203,12021200,0.0,0.0
2020-08-03 00:00:00-04:00,71.52355652836897,72.79272023552807,71.19247797063841,72.60877990722656,10129800,0.0,0.0
2020-08-04 00:00:00-04:00,72.95828048349844,73.74920654296875,72.41566515590473,73.74920654296875,12569400,0.0,0.0
2020-08-05 00:00:00-04:00,74.47575283867204,77.25318571393723,74.09868034995382,75.07353973388672,14436300,0.0,0.0
2020-08-06 00:00:00-04:00,75.45060722443834,75.50578582240719,73.77678859218148,74.05268859863281,9838700,0.0,0.0
2020-08-07 00:00:00-04:00,74.02508774627798,74.30099472627455,73.03183805482345,73.60203552246094,8705800,0.0,0.0
2020-08-10 00:00:00-04:00,74.08027043914485,74.35617039168609,72.85709363472213,73.45488739013672,7421400,0.0,0.0
2020-08-11 00:00:00-04:00,72.73753583717026,72.8387012652653,71.6799087524414,71.6799087524414,7056300,0.0,0.0
2020-08-12 00:00:00-04:00,71.88224728449255,73.16060290335801,71.48678430060279,73.0134506225586,8354400,0.0,0.0
2020-08-13 00:00:00-04:00,72.65474447960223,72.74671110726828,71.57872020104116,72.01097106933594,6551800,0.0,0.0
2020-08-14 00:00:00-04:00,72.12135148311313,72.8662975457258,71.78107414931077,72.1121597290039,5611200,0.0,0.0
2020-08-17 00:00:00-04:00,73.39053158769823,74.39298030458052,73.26177683537588,73.74920654296875,8663900,0.0,0.0
2020-08-18 00:00:00-04:00,73.7767533584409,74.32856012442296,72.88466236207812,73.03181457519531,6804800,0.0,0.0
2020-08-19 00:00:00-04:00,72.66396332906203,72.86629417580669,71.96500413574572,72.2317123413086,7976800,0.0,0.0
2020-08-20 00:00:00-04:00,70.19001404642734,70.907363699126,69.87732605078136,70.64065551757812,11457100,0.0,0.0
2020-08-21 00:00:00-04:00,71.75347775545217,72.40645715998562,71.606332507204,72.04777526855469,7942300,0.0,0.0
2020-08-24 00:00:00-04:00,73.32612638508827,73.49166914905362,72.18571755928023,72.56278991699219,6405600,0.0,0.0
2020-08-25 00:00:00-04:00,73.4364874004663,74.01589061302725,73.0870113322622,73.6112289428711,6113100,0.0,0.0
2020-08-26 00:00:00-04:00,74.72403581718422,75.57014013875977,74.50331447603514,75.18387603759766,7821600,0.0,0.0
2020-08-27 00:00:00-04:00,75.57935595840583,75.69891191670719,73.73079589066205,74.12625885009766,8018200,0.0,0.0
2020-08-28 00:00:00-04:00,73.62962759438146,74.38376541599739,73.49168111578594,73.97911071777344,5699500,0.0,0.0
2020-08-31 00:00:00-04:00,72.65476917543621,73.35372841316612,72.36967042778333,72.88468933105469,9812900,0.0,0.0
2020-09-01 00:00:00-04:00,73.68480321588845,75.04592640866971,73.5652402618351,74.99994659423828,10193300,0.0,0.0
2020-09-02 00:00:00-04:00,74.81602203397118,76.06678832209404,73.46409030955847,75.57015991210938,12567800,0.0,0.0
2020-09-03 00:00:00-04:00,74.6045046281033,75.23907957143642,72.08457433255853,74.65968322753906,20090100,0.0,0.0
2020-09-04 00:00:00-04:00,74.03427958060473,74.92637078019557,71.19247022927009,72.57199096679688,13638700,0.0,0.0
2020-09-08 00:00:00-04:00,71.75346127453095,72.79270461069589,71.01772116906855,71.10968780517578,11553500,0.0,0.0
2020-09-09 00:00:00-04:00,72.30528671371226,73.29853636611806,72.24090935645813,73.02263641357422,7867500,0.0,0.0
2020-09-10 00:00:00-04:00,74.25499860054461,74.70564707926452,72.4340352135308,72.56278991699219,11241800,0.0,0.0
2020-09-11 00:00:00-04:00,73.58363400558986,73.85034217531489,72.28688121657555,72.48921203613281,7853500,0.0,0.0
2020-09-14 00:00:00-04:00,74.0342788696289,74.60448329497537,73.52845179741792,74.0342788696289,7091100,0.0,0.0
2020-09-15 00:00:00-04:00,75.00913689680469,79.81906884278284,74.8435941315208,78.9545669555664,21048400,0.0,0.0
2020-09-16 00:00:00-04:00,79.54318414054535,79.54318414054535,76.37028843796257,76.45305633544922,14492600,0.0,0.0
2020-09-17 00:00:00-04:00,74.87873706188499,76.07125112809935,74.5182103735914,75.719970703125,10090200,0.427,0.0
2020-09-18 00:00:00-04:00,76.14522403061387,76.57969976340279,74.05601238517569,74.16694641113281,10528300,0.0,0.0
2020-09-21 00:00:00-04:00,73.76941001743438,74.5551729692348,73.1038202526238,74.49970245361328,8417100,0.0,0.0
2020-09-22 00:00:00-04:00,74.72159713760558,74.77706062023488,73.39966339655072,74.3980484008789,6375200,0.0,0.0
2020-09-23 00:00:00-04:00,73.67699196890632,73.88961375222488,72.0037776565538,72.03150939941406,9094700,0.0,0.0
2020-09-24 00:00:00-04:00,71.01464185030929,73.02989753269188,70.41376153599246,72.45674896240234,9940900,0.0,0.0
2020-09-25 00:00:00-04:00,72.26260923459037,72.95593094618629,71.54155578298393,72.91895294189453,6057500,0.0,0.0
2020-09-28 00:00:00-04:00,74.24089941284684,74.29636995525891,73.46438234742172,73.74170684814453,5999300,0.0,0.0
2020-09-29 00:00:00-04:00,73.67698895919156,75.10061047481265,73.31646221106784,74.42578125,6114600,0.0,0.0
2020-09-30 00:00:00-04:00,74.49972195078956,75.74770661283249,74.48123647596523,74.94345092773438,5878900,0.0,0.0
2020-10-01 00:00:00-04:00,75.85864247197317,76.46876900528677,75.5628254702303,76.37632751464844,6253800,0.0,0.0
2020-10-02 00:00:00-04:00,74.61065302012945,75.98805005736756,74.51821154398246,74.69385528564453,6145900,0.0,0.0
2020-10-05 00:00:00-04:00,75.3871743562539,78.23440980944497,75.3871743562539,78.15121459960938,10129100,0.0,0.0
2020-10-06 00:00:00-04:00,77.43941231644573,78.06802430305221,76.51498333924992,76.83853912353516,7795600,0.0,0.0
2020-10-07 00:00:00-04:00,78.37307182706309,80.42530487296426,78.37307182706309,80.35134887695312,11446400,0.0,0.0
2020-10-08 00:00:00-04:00,82.14476372540973,82.14476372540973,79.98159613944453,81.16487121582031,10920800,0.0,0.0
2020-10-09 00:00:00-04:00,81.66405737927046,82.08930094088907,81.01695987738789,82.07080841064453,7608800,0.0,0.0
2020-10-12 00:00:00-04:00,82.38510452331684,84.37262097784425,81.9783535582294,84.03983306884766,10022000,0.0,0.0
2020-10-13 00:00:00-04:00,83.66082370566265,83.79948946491277,82.67168496716761,82.86581420898438,8247000,0.0,0.0
2020-10-14 00:00:00-04:00,82.875049186852,83.08766387629026,81.59933283889222,81.9043960571289,8159000,0.0,0.0
2020-10-15 00:00:00-04:00,80.69340906688917,82.72715006618427,80.60096757652732,81.48841857910156,10327900,0.0,0.0
2020-10-16 00:00:00-04:00,81.85818657022317,81.8951575218323,79.90764091609725,80.14798736572266,7457200,0.0,0.0
2020-10-19 00:00:00-04:00,81.6640388885975,82.84731370714302,80.69339285555091,80.94298553466797,7994500,0.0,0.0
2020-10-20 00:00:00-04:00,81.1556204035568,82.25569313857132,81.13712787450612,81.59010314941406,7357600,0.0,0.0
2020-10-21 00:00:00-04:00,81.34975516120187,82.15401096147484,80.95225039364173,81.01696014404297,7387600,0.0,0.0
2020-10-22 00:00:00-04:00,81.7564984092129,82.21871288316306,81.23881340246214,81.54387664794922,5656200,0.0,0.0
2020-10-23 00:00:00-04:00,81.58085091466343,81.76573387464002,80.8228194942269,81.63631439208984,4165400,0.0,0.0
2020-10-26 00:00:00-04:00,80.61944980120846,81.1463740331314,79.28826982463123,80.17572784423828,5568000,0.0,0.0
2020-10-27 00:00:00-04:00,80.38834908304558,80.62870261006584,79.48241256654704,80.15724182128906,5315800,0.0,0.0
2020-10-28 00:00:00-04:00,78.715119417785,78.95547289794366,77.50411280636321,77.51335906982422,8727300,0.0,0.0
2020-10-29 00:00:00-04:00,77.90162870283557,78.88152823846154,77.67052145290653,78.47477722167969,5845600,0.0,0.0
2020-10-30 00:00:00-04:00,78.04954599885025,78.34536301662266,76.87552419317556,77.53186798095703,4963600,0.0,0.0
2020-11-02 00:00:00-05:00,78.20669419100848,79.46391823062693,78.1419844413002,79.2328109741211,6597100,0.0,0.0
2020-11-03 00:00:00-05:00,79.67654305350301,81.5716183975425,79.55636276171548,81.06318664550781,6274700,0.0,0.0
2020-11-04 00:00:00-05:00,82.01534864248191,82.98599493929507,81.77499510824688,82.69017791748047,7620800,0.0,0.0
2020-11-05 00:00:00-05:00,83.58686884747145,84.08606135596236,82.98598858431572,83.59611511230469,6670100,0.0,0.0
2020-11-06 00:00:00-05:00,83.02296036932772,84.58524752589287,82.32039945698851,84.5020523071289,6403000,0.0,0.0
2020-11-09 00:00:00-05:00,85.23234065330506,85.49118666632708,82.21870755643498,82.3019027709961,8978000,0.0,0.0
2020-11-10 00:00:00-05:00,81.71953701144743,82.08931007631698,80.1480032489605,81.03546142578125,8350100,0.0,0.0
2020-11-11 00:00:00-05:00,82.73639081104547,84.28943172514266,82.6069713226068,84.01210021972656,7707300,0.0,0.0
2020-11-12 00:00:00-05:00,84.01208061441618,84.94575560840981,82.99521041991228,83.03218841552734,7474600,0.0,0.0
2020-11-13 00:00:00-05:00,84.62221413841127,86.72066443447694,84.31715093834262,86.17525482177734,9170900,0.0,0.0
2020-11-16 00:00:00-05:00,89.13345250024744,94.69851965499362,89.07798901092362,91.76807403564453,18436200,0.0,0.0
2020-11-17 00:00:00-05:00,90.57553866466668,90.67721934601165,88.45859582571963,88.47708129882812,10843700,0.0,0.0
2020-11-18 00:00:00-05:00,91.0747351600363,91.3335811850425,89.0872186010638,89.60489654541016,8526600,0.0,0.0
2020-11-19 00:00:00-05:00,89.45698699678286,89.5401892703221,88.39389933931777,89.30908203125,5542800,0.0,0.0
2020-11-20 00:00:00-05:00,89.35530858114328,89.85449402378833,88.0980846042716,88.12581634521484,5329800,0.0,0.0
2020-11-23 00:00:00-05:00,89.8175127973178,91.45374880130866,89.5309350504066,90.71420288085938,8802400,0.0,0.0
2020-11-24 00:00:00-05:00,91.04700706016563,91.13944854637525,88.76366638133815,89.3368148803711,7022800,0.0,0.0
2020-11-25 00:00:00-05:00,88.93005969388749,90.58478831467534,88.87459621533769,90.12257385253906,5194900,0.0,0.0
2020-11-27 00:00:00-05:00,91.0932313463945,91.76806054339848,90.64026312690098,91.27811431884766,4367100,0.0,0.0
2020-11-30 00:00:00-05:00,90.18727223656114,90.54779890739455,88.93004849366385,89.68807983398438,13840500,0.0,0.0
2020-12-01 00:00:00-05:00,91.23189075216389,96.41793746552815,91.07473247840072,93.23789978027344,16157300,0.0,0.0
2020-12-02 00:00:00-05:00,94.29174087007748,94.32871886969974,91.99915426332352,92.01764678955078,8676300,0.0,0.0
